Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26
GENESIS-Tabelle: 48121-0002;;;;;;;;;;;;;;;;;;;;;;;;;
Unternehmen, Tätige Personen, Umsatz und weitere betriebs-;;;;;;;;;;;;;;;;;;;;;;;;;
und volkswirtschaftliche Kennzahlen: Deutschland, Jahre,;;;;;;;;;;;;;;;;;;;;;;;;;
Unternehmensgröße, Wirtschaftszweige;;;;;;;;;;;;;;;;;;;;;;;;;
Statistik für kleine und mittlere Unternehmen;;;;;;;;;;;;;;;;;;;;;;;;;
Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Unternehmen;Unternehmen (EU);Tätige Personen;Umsatz;Umsatz je tätige Person;Bruttoinvestitionen in Sachanlagen;Bruttoinvestitionen in Sachanl. je tätige Person;Unternehmen mit Investitionen;Bruttowertschöpfung zu Faktorkosten;Bruttowertschöpf. zu Faktorkosten je tätige Person;Bruttobetriebsüberschuss;Bruttobetriebsüberschuss je tätige Person;Personalaufwendungen;Personalaufwendungen je tätige Person;Bruttolöhne und -gehälter;Sozialversicherungskosten;Produktionswert;Waren- und Dienstleistungskäufe;Käufe v.Waren u.DL z.Wiederverk. i.unveränd. Zust.;Aufwendungen für Leiharbeitnehmer;Lohn- und Gehaltsempfänger;Lohn- und Gehaltsempfänger in Vollzeiteinheiten
;;;;Anzahl;Anzahl;Anzahl;Mill. EUR;EUR;Mill. EUR;EUR;Anzahl;Mill. EUR;EUR;Mill. EUR;EUR;Mill. EUR;EUR;Mill. EUR;Mill. EUR;Mill. EUR;Mill. EUR;Mill. EUR;Mill. EUR;Anzahl;Anzahl
2014;Kleine Unternehmen;WZ08-D;Energieversorgung;515;.;4572;2603;569306;359;78566;436;740;161749;530;115970;209;45779;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2575;.;44433;9584;215697;1878;42259;2209;4664;104967;2934;66027;1730;38940;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-F;Baugewerbe;53442;.;881081;91282;103602;2363;2681;40209;36957;41945;7921;8991;29036;32955;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;96437;.;1485734;255933;172260;3422;2303;59191;52718;35483;16542;11134;35646;23992;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-H;Verkehr und Lagerei;23779;.;456328;38103;83498;2711;5941;17712;18545;40639;8398;18402;10147;22237;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-I;Gastgewerbe;51785;.;911042;30162;33107;1161;1274;40096;14545;15966;4903;5381;9490;10417;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-J;Information und Kommunikation;11510;.;222123;25764;115990;611;2752;9000;13942;62766;4209;18947;9733;43819;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;9182;.;85497;26534;310353;8004;93618;5312;17660;206556;15070;176259;2590;30297;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;36892;.;634110;59085;93178;2044;3223;29245;37535;59193;13771;21717;23764;37476;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;23343;.;464339;27321;58839;1953;4207;16522;15964;34380;6495;13987;9469;20393;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;443;.;7762;643;82877;15;1953;315;305;39331;86;11088;219;28243;.;.;.;.;.;.;.;.
2014;Kleine Unternehmen;;Insgesamt;364196;.;6254974;681435;108943;28269;4519;263003;260710;41680;93560;14958;166468;26614;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;141;.;11317;2546;224988;169;14950;122;839;74180;290;25661;549;48519;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-C;Verarbeitendes Gewerbe;16758;.;1613276;259237;160690;8371;5189;15269;88142;54636;20504;12709;67639;41926;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-D;Energieversorgung;613;.;24984;14895;596182;1158;46342;543;3811;152545;2415;96663;1396;55882;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1067;.;79062;18093;228851;2079;26300;992;7446;94185;4096;51804;3351;42381;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-F;Baugewerbe;3982;.;297684;50107;168323;1247;4190;3613;17478;58715;4713;15832;12765;42882;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;18515;.;1022636;312593;305674;4668;4565;13914;51366;50229;16378;16015;34250;33492;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-H;Verkehr und Lagerei;4925;.;434034;50241;115754;2573;5928;4036;19463;44843;7450;17165;12013;27678;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-I;Gastgewerbe;4514;.;363847;15923;43762;1060;2914;3830;7558;20772;1727;4745;5539;15223;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-J;Information und Kommunikation;2956;.;266860;38510;144309;925;3468;2600;19400;72698;4850;18176;14550;54522;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;1468;.;54520;25341;464809;7352;134841;1150;15869;291072;13362;245092;2507;45980;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;4469;.;368516;49907;135427;1709;4639;3787;26741;72565;7143;19383;19598;53181;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;7496;.;750813;35813;47699;1779;2369;5420;22249;29633;6339;8443;15910;21190;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;60;.;4818;578;119934;7;1547;48;243;50397;56;11704;186;38692;.;.;.;.;.;.;.;.
2014;Mittlere Unternehmen;;Insgesamt;66964;.;5292366;873786;165103;33098;6254;55326;280607;53021;89323;16878;190254;35949;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;30;.;32221;7502;232822;990;30722;30;3151;97810;909;28205;2243;69604;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-C;Verarbeitendes Gewerbe;5547;.;4112399;1614474;392587;46390;11281;5307;369480;89845;102936;25031;266544;64815;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-D;Energieversorgung;541;.;198035;542647;2740155;10537;53208;473;35796;180754;20611;104075;15185;76679;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;224;.;98769;27226;275657;2512;25429;211;10126;102527;5056;51192;5070;51335;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-F;Baugewerbe;331;.;150146;36131;240638;890;5927;317;10415;69365;2167;14432;8248;54933;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;4760;.;2214142;1175984;531124;9561;4318;3977;129194;58349;46134;20836;80193;36219;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-H;Verkehr und Lagerei;1096;.;1084732;181210;167055;15868;14628;903;55968;51596;15982;14733;39986;36863;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-I;Gastgewerbe;320;.;203926;11857;58144;572;2805;302;5468;26814;1105;5421;4142;20309;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-J;Information und Kommunikation;697;.;487940;158361;324550;8394;17203;632;69565;142569;35764;73296;33801;69274;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-L;Grundstücks- und Wohnungswesen;266;.;76313;34507;452170;5393;70669;235;18535;242883;15070;197473;3465;45410;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;823;.;549676;108816;197964;3284;5974;720;41378;75278;8014;14579;33365;60699;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;2048;.;1587200;95864;60398;6510;4102;1673;53945;33988;16954;10681;36992;23306;.;.;.;.;.;.;.;.
2014;Großunternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;14;.;5118;800;156284;7;1295;12;204;39924;-7;-1419;212;41343;.;.;.;.;.;.;.;.
2014;Großunternehmen;;Insgesamt;16696;.;10800619;3995378;369921;110907;10269;14793;803227;74369;270692;25063;529447;49020;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;1916;.;60841;13006;213774;1488;24459;1328;5240;86128;1830;30081;3410;56047;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-C;Verarbeitendes Gewerbe;212602;.;7269135;2021564;278102;59372;8168;134553;519793;71507;143004;19673;376789;51834;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-D;Energieversorgung;2058;.;228179;560482;2456326;12202;53475;1700;40468;177351;23662;103697;16806;73654;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;5396;.;227396;56348;247796;6847;30111;4754;22962;100977;12609;55448;10353;45529;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-F;Baugewerbe;338536;.;2202150;241201;109530;6270;2847;188112;90489;41091;24659;11198;65830;29893;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;593485;.;6062909;1874822;309228;19891;3281;218400;266589;43970;95909;15819;166355;27438;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-H;Verkehr und Lagerei;103727;.;2193690;284081;129499;22587;10297;51896;102000;46497;37032;16881;64968;29616;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-I;Gastgewerbe;226196;.;2085047;77408;37125;3575;1715;123099;36066;17297;12706;6094;22653;10864;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-J;Information und Kommunikation;114870;.;1180261;238871;202389;10376;8791;54870;113004;95745;51311;43474;61694;52271;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-L;Grundstücks- und Wohnungswesen;258043;.;615005;125272;203693;34139;55511;60222;80901;131546;70261;114244;10641;17302;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;460074;.;2453401;278708;113601;9658;3937;200207;148521;60537;58308;23766;90213;36771;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;181396;.;3176395;180101;56700;12074;3801;88079;105170;33110;38777;12208;66393;20902;.;.;.;.;.;.;.;.
2014;Insgesamt;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;12056;.;41742;3292;78857;66;1571;4363;1412;33819;612;14670;799;19149;.;.;.;.;.;.;.;.
2014;Insgesamt;;Insgesamt;2510355;.;27796151;5955155;214244;198545;7143;1131583;1532615;55138;570679;20531;956904;34426;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;868;.;3309;527;159255;39;11641;453;206;62177;114;34531;91;27646;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-C;Verarbeitendes Gewerbe;129916;.;482149;34994;72578;1306;2708;74340;15656;32471;7121;14770;8534;17700;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-D;Energieversorgung;371;.;531;321;603783;443;834776;211;126;237016;112;211463;14;25553;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1531;.;5157;1482;287290;400;77619;1331;740;143510;535;103736;205;39774;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-F;Baugewerbe;276455;.;878223;62363;71010;1777;2023;143831;25869;29456;10134;11539;15735;17917;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;473871;.;1371302;135377;98721;2464;1797;145247;33807;24653;16536;12059;17176;12525;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-H;Verkehr und Lagerei;71255;.;215129;14517;67481;1364;6341;29865;7277;33826;4421;20552;2856;13275;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-I;Gastgewerbe;171010;.;617628;19991;32368;786;1273;78740;8753;14171;5020;8127;3679;5957;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-J;Information und Kommunikation;105395;.;215764;16512;76526;468;2170;44040;9613;44551;5876;27232;3737;17319;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-L;Grundstücks- und Wohnungswesen;116943;.;217167;26094;120157;8553;39384;36891;18353;84509;16261;74879;2091;9631;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;435672;.;923260;62486;67679;2500;2708;176069;41826;45302;28246;30594;13580;14708;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;154646;.;386053;21979;56932;1836;4755;69725;12790;33129;8501;22021;4288;11109;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;11205;.;23053;1219;52884;49;2133;4178;573;24845;384;16652;189;8194;.;.;.;.;.;.;.;.
2015;Kleinstunternehmen;;Insgesamt;1949137;.;5338723;397860;74523;21985;4118;804923;175587;32889;103262;19342;72175;13519;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;772;.;13647;2449;179472;181;13257;632;969;71038;413;30238;557;40800;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-C;Verarbeitendes Gewerbe;52743;.;1017382;107342;105508;3362;3305;42887;45705;44924;12678;12461;33027;32463;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-D;Energieversorgung;517;.;4592;2672;581856;415;90388;432;836;182161;621;135222;216;46939;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2546;.;44951;9669;215092;1720;38262;2189;4741;105468;2959;65819;1782;39649;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-F;Baugewerbe;51599;.;870325;92297;106049;2285;2625;39675;38703;44469;9293;10678;29409;33791;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;102748;.;1537466;266562;173378;3964;2578;63030;55238;35928;17188;11180;37759;24559;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-H;Verkehr und Lagerei;23966;.;462506;39585;85588;3239;7002;18273;18780;40606;8276;17895;10504;22711;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-I;Gastgewerbe;54142;.;949199;31801;33503;1353;1426;42640;15934;16786;5226;5506;10556;11121;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-J;Information und Kommunikation;11670;.;225446;26526;117660;579;2567;9451;14170;62855;4080;18099;10090;44756;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;8540;.;82407;24757;300422;9933;120531;5624;15578;189040;12985;157575;2593;31465;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;37879;.;653332;60695;92901;1934;2961;30680;37759;57794;13359;20448;24400;37347;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;24583;.;485290;28476;58678;2072;4270;17598;16164;33308;6192;12759;9972;20549;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;455;.;8010;683;85233;18;2254;330;319;39846;97;12088;222;27757;.;.;.;.;.;.;.;.
2015;Kleine Unternehmen;;Insgesamt;372161;.;6354553;693513;109136;31054;4887;273442;264897;41686;93367;14693;171087;26924;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-B;Bergbau und Gewinnung von Steinen und Erden;141;.;11446;2518;219981;200;17463;135;886;77429;342;29909;544;47520;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-C;Verarbeitendes Gewerbe;16794;.;1619580;263610;162765;8389;5179;15286;91127;56266;21457;13249;69669;43017;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-D;Energieversorgung;618;.;26190;15246;582143;1253;47831;552;4191;160011;2691;102749;1500;57262;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;1087;.;81983;18554;226318;2148;26197;1004;7764;94709;4216;51421;3549;43287;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-F;Baugewerbe;4009;.;303516;49875;164323;1522;5015;3465;18100;59633;4873;16054;13227;43579;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;20270;.;1092781;349138;319495;5113;4679;15304;57788;52882;19257;17622;37976;34751;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-H;Verkehr und Lagerei;5058;.;443974;51653;116342;2705;6092;4205;19781;44553;7098;15988;12682;28565;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-I;Gastgewerbe;4841;.;395149;18717;47366;985;2492;4317;9107;23048;2360;5973;6402;16201;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-J;Information und Kommunikation;3086;.;278861;40551;145417;1005;3604;2718;20388;73112;4748;17027;15640;56085;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-L;Grundstücks- und Wohnungswesen;1461;.;51351;26417;514429;6492;126416;1173;16106;313651;13592;264684;2514;48967;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;4456;.;370535;49620;133915;1599;4315;3834;27584;74444;7485;20200;20099;54244;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-N;Sonstige wirtschaftliche Dienstleistungen;7729;.;778861;37493;48138;1618;2078;5811;22249;28566;5638;7239;16611;21327;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;62;.;5511;684;124160;10;1725;53;282;51123;64;11668;217;39455;.;.;.;.;.;.;.;.
2015;Mittlere Unternehmen;;Insgesamt;69612;.;5459737;924077;169253;33037;6051;57856;295353;54097;93822;17184;200631;36747;.;.;.;.;.;.;.;.
